发送日期,发送时间,发送年份,时间位置,出现时间秒,弹幕内容,用户ID,弹幕颜色,颜色代码,弹幕模式,字体大小,弹幕长度
2025/2/26,13:18:50,2025,6:15,375.24,好久没看见大爷这样笑了,4bdf38d3...,亮黄色,#FEF102,顶部弹幕,正常,11
2024/8/10,8:34:57,2024,2:39,159.76,甄嬛这个懵懂的表情好让人心疼,466991e2...,白色,#FFFFFF,滚动弹幕,正常,14
2024/8/10,8:26:36,2024,3:33,213.89,甄嬛欣赏才情，大于样貌，而大橘因为样貌，爱上才情，真的是错过啊,466991e2...,白色,#FFFFFF,滚动弹幕,正常,31
2024/8/12,11:30:39,2024,6:43,403.29,有个up主说“皇上梦回少年，却又瞬间老去”,55c4558d...,白色,#FFFFFF,滚动弹幕,正常,21
2024/8/10,12:32:46,2024,6:59,419.45,哇，太会了，就是四郎察觉的时候，嬛嬛走了,1c14adab...,白色,#FFFFFF,滚动弹幕,正常,20
2024/8/9,22:14:40,2024,9:04,544.42,重不重要，都不要了！,baeb0315...,白色,#FFFFFF,滚动弹幕,正常,10
2024/9/4,14:15:17,2024,8:54,534.85,这样感觉甄嬛更可怜了，啥也不知道就莫名其妙被惩罚结果是因为别人的替身。。。,c6dfbe3a...,白色,#FFFFFF,滚动弹幕,正常,37
2024/8/24,12:49:00,2024,7:20,440.32,上届宫斗冠军的含金量,31304109...,白色,#FFFFFF,滚动弹幕,正常,10
2024/8/10,0:23:11,2024,9:13,553.29,哎，电视剧拍的太好了。尽管作者那样，四嬛永远是我心中be美学巅峰,fc1ab021...,白色,#FFFFFF,滚动弹幕,正常,32
2024/8/22,13:04:52,2024,2:54,174.34,孙俪那年花开月正圆里也好看 她平时实在是…太不认真打扮了…,acf94de1...,白色,#FFFFFF,滚动弹幕,正常,29
2024/8/11,16:14:59,2024,3:30,210.06,似乎年岁不太对,19ef15a1...,白色,#FFFFFF,顶部弹幕,正常,7
2024/8/10,8:25:21,2024,2:55,175.8,他在弥补自己的遗憾，对纯元的遗憾,466991e2...,白色,#FFFFFF,滚动弹幕,正常,16
2024/8/15,18:55:49,2024,7:55,475.52,人不耗尽所有的期待，是不肯说再见的,69f86cc7...,白色,#FFFFFF,滚动弹幕,正常,17
2024/8/10,18:16:06,2024,1:23,83.88,相比果子那个看嫂子脚的流氓行为，老四有素质太多,8d8fc1d2...,白色,#FFFFFF,滚动弹幕,正常,23
2025/2/21,17:12:45,2025,5:31,331.65,他又对纯元了解多少呢,ad3c26ed...,深红色,#E70012,顶部弹幕,正常,10
2024/8/15,13:41:32,2024,7:36,456.72,宜修就說了，以甄嬛的性情只要她知道自己是替身她一定會對大橘徹底失望,49412e49...,白色,#FFFFFF,滚动弹幕,正常,33
2024/8/11,8:42:13,2024,1:30,90.51,可是果子狸那次是喝醉啊,466991e2...,白色,#FFFFFF,滚动弹幕,正常,11
2024/8/10,20:24:16,2024,8:47,527.22,错过不是错了，而是过了,2f42bda8...,白色,#FFFFFF,滚动弹幕,正常,11
2024/8/10,14:45:59,2024,6:42,402.6,这段太妙了，是大橘在气自己,c05231d4...,白色,#FFFFFF,滚动弹幕,正常,13
2024/8/9,23:17:36,2024,2:40,160.37,嬛嬛好美,865594b8...,白色,#FFFFFF,滚动弹幕,正常,4
2024/8/9,21:53:27,2024,9:10,550.14,文案太棒了,4f6d0b77...,白色,#FFFFFF,滚动弹幕,正常,5
2024/8/9,21:46:06,2024,6:31,391.15,所以是他把自己以为的太深情了，所以迁怒于甄嬛！！！！,466991e2...,白色,#FFFFFF,滚动弹幕,正常,26
2024/8/10,8:51:30,2024,0:10,10.14,真果粒,466991e2...,白色,#FFFFFF,滚动弹幕,正常,3
2024/8/9,22:19:51,2024,1:20,80.78,“逆风如解意，容易莫摧残。是姐姐最喜欢的诗。”,fe3abb7...,白色,#FFFFFF,顶部弹幕,正常,23
2024/8/9,21:44:08,2024,6:07,367.1,这段写的好好！！！,466991e2...,白色,#FFFFFF,滚动弹幕,正常,9
2024/9/2,4:18:16,2024,4:41,281.5,那年杏花微雨，你说你是果子狸，然而你却是大胖橘,ee84b0c7...,白色,#FFFFFF,滚动弹幕,正常,23
2024/9/1,13:57:15,2024,6:56,416.22,不止是吧 还有怨甄嬛杀了华妃 那个时候他就开始叫婉婉了,693c660c...,白色,#FFFFFF,滚动弹幕,正常,27
2024/8/12,13:01:19,2024,4:10,250.6,曹雪芹的别走，害我喝水喷出来了,a62a555f...,白色,#FFFFFF,滚动弹幕,正常,15
2024/8/10,20:50:34,2024,1:16,76.12,因为纯元本人不重要，她是皇帝心中一个完美的意象,7f048093...,其他颜色,#E2027F,滚动弹幕,正常,23
2024/8/10,9:37:24,2024,3:47,227.03,这是一个哲学问题哈哈,3976439...,白色,#FFFFFF,滚动弹幕,正常,10
2024/8/10,2:23:22,2024,1:06,66.87,不演留白才好，纯元的完美人设就应该停留在大家的想象里,c4924c25...,白色,#FFFFFF,滚动弹幕,正常,26
2024/8/9,22:00:52,2024,3:12,192.49,逆转手办（不是,b7b82b00...,白色,#FFFFFF,顶部弹幕,正常,7
2024/8/13,1:26:29,2024,4:47,287.16,那年杏花大暴雨,24da657b...,白色,#FFFFFF,滚动弹幕,正常,7
2024/8/11,20:30:09,2024,1:19,79.4,你们没有发现纯元太完美了吗？他几乎什么都会，其实有一部分可能就是四大爷的幻想,5e3941fd...,白色,#FFFFFF,滚动弹幕,正常,38
2024/8/11,10:42:43,2024,3:17,197.59,互为替身,466991e2...,白色,#FFFFFF,滚动弹幕,正常,4
2024/8/10,14:54:11,2024,6:40,400.96,原来大橘是气自己，恼羞成怒了,1dbb6201...,白色,#FFFFFF,滚动弹幕,正常,14
2024/8/10,8:34:25,2024,2:30,150.47,纯元也是这样叫他的：夫君,466991e2...,白色,#FFFFFF,滚动弹幕,正常,12
2024/8/9,22:56:49,2024,6:27,387.06,在你眼中我是谁~,21ffd4a3...,白色,#FFFFFF,滚动弹幕,正常,8
2024/8/9,21:38:57,2024,8:20,500.65,bgm声音有点大,d07e437c...,白色,#FFFFFF,滚动弹幕,正常,8
2024/8/13,11:47:07,2024,3:54,234.45,曹雪芹那个哈哈哈哈哈哈哈哈哈哈哈,700bac73...,白色,#FFFFFF,滚动弹幕,正常,16
2024/8/21,18:17:55,2024,2:27,147.56,曾经他也是王爷,510f7c60...,白色,#FFFFFF,滚动弹幕,正常,7
2024/8/15,21:12:55,2024,7:36,456.73,可是甄嬛又做错了什么呢，要等大橘出了气,7afd7de7...,白色,#FFFFFF,滚动弹幕,正常,19
2024/8/12,14:21:00,2024,7:50,470.08,可是后来他说“这个菀字不好”，她却已经不是那年杏花微雨纯真的少女,c1039bae...,白色,#FFFFFF,滚动弹幕,正常,32
2024/8/10,22:33:11,2024,2:14,134.95,当年娶纯元可废了老劲了,466991e2...,白色,#FFFFFF,滚动弹幕,正常,11
2024/8/10,9:43:05,2024,3:40,220.48,互为替身,466991e2...,白色,#FFFFFF,滚动弹幕,正常,4
2024/8/10,8:30:40,2024,0:47,47.01,皇后从这一声开始，利用甄嬛,466991e2...,白色,#FFFFFF,滚动弹幕,正常,13
2025/1/20,1:21:59,2025,8:27,507.76,Bgm好到位啊～,24794724...,亮黄色,#FEF102,滚动弹幕,正常,8
2024/8/10,17:08:57,2024,7:12,432.53,这不就是大明宫词里的薛绍，不能原谅自己爱上了太平,7ba99668...,白色,#FFFFFF,滚动弹幕,正常,24
2024/8/10,8:38:16,2024,3:52,232.95,人家叫曹琴默哈哈哈哈回家，什么曹雪芹,466991e2...,白色,#FFFFFF,滚动弹幕,正常,18
2024/8/10,2:44:02,2024,6:51,411.38,在你眼中我是谁,844b16f7...,白色,#FFFFFF,顶部弹幕,正常,7
2024/8/9,21:51:39,2024,9:08,548.59,文案也太牛逼了！！！！！,3cbaa029...,白色,#FFFFFF,滚动弹幕,正常,12
2025/6/21,11:16:17,2025,7:43,463.14,死老登连死人都骗,415097f3...,白色,#FFFFFF,滚动弹幕,正常,8
2024/9/19,15:15:13,2024,6:36,396.35,无法接受自己逐渐分不清谁是纯元谁是嬛嬛，于是开始疯狂追忆纯元，写诗,6e8c4407...,白色,#FFFFFF,滚动弹幕,正常,33
2024/8/25,13:15:57,2024,2:46,166.75,他爱的其实是在他最爱的时候死去的纯元,fd148844...,白色,#FFFFFF,滚动弹幕,正常,18
2024/8/22,21:20:21,2024,2:47,167.21,红帐白衣，再娶亡妻。,2e49c345...,白色,#FFFFFF,滚动弹幕,正常,10
2024/8/19,16:20:35,2024,1:02,62.09,哇，是真的好像哦,80f2bc57...,白色,#FFFFFF,顶部弹幕,正常,8
2024/8/15,7:41:12,2024,6:53,413.28,我超！羞愧！这个角度妙啊！,eb6e540...,白色,#FFFFFF,滚动弹幕,正常,13
2024/8/14,11:56:05,2024,2:10,130.95,纯元plus啊,2d3300a0...,白色,#FFFFFF,滚动弹幕,正常,7
2024/8/10,8:39:54,2024,5:06,306.62,唉……想哭,466991e2...,白色,#FFFFFF,滚动弹幕,正常,5
2024/8/10,8:36:31,2024,3:15,195.43,哈哈哈,466991e2...,白色,#FFFFFF,滚动弹幕,正常,3
2024/8/9,23:19:47,2024,4:43,283.91,啊啊啊啊啊啊鸡皮疙瘩,865594b8...,白色,#FFFFFF,滚动弹幕,正常,10
2024/8/9,21:40:39,2024,7:15,435.17,这段分析太神太准了,d5bd638...,白色,#FFFFFF,滚动弹幕,正常,9
2024/8/29,22:12:19,2024,7:57,477.55,哎 这段感情真的错位了,6741390c...,白色,#FFFFFF,滚动弹幕,正常,11
2024/8/25,13:22:02,2024,8:25,505.8,他爱上她了，但她已经放下了,fd148844...,白色,#FFFFFF,滚动弹幕,正常,13
2024/8/23,22:28:49,2024,7:50,470.9,皇上才是后知后觉的人,f1680f00...,白色,#FFFFFF,滚动弹幕,正常,10
2024/8/19,19:24:53,2024,7:27,447.16,知子莫若母啊,6ad87964...,白色,#FFFFFF,滚动弹幕,正常,6
2024/8/16,15:43:59,2024,8:32,512.72,前面的，这是六花的首发，第一次上线是22年，现在是补发，,466991e2...,白色,#FFFFFF,滚动弹幕,正常,28
2024/8/14,17:36:13,2024,3:06,186.07,可能真的純元和大橘想的完全不一樣呢,2b3d24f0...,白色,#FFFFFF,滚动弹幕,正常,17
2024/8/11,16:46:14,2024,3:04,184.42,宜修；那我是什么？,b52b5d64...,白色,#FFFFFF,滚动弹幕,正常,9
2024/8/10,22:52:22,2024,5:20,320.82,忽然想起来，对皇上来说，只有死去的人才能让他放心去爱,b1e0459f...,白色,#FFFFFF,滚动弹幕,正常,26
2024/8/10,14:37:36,2024,0:01,1.02,这期质量超绝了！！泪目了，再看一遍,c05231d4...,白色,#FFFFFF,滚动弹幕,正常,17
2024/8/10,8:27:12,2024,3:52,232.64,这也是甄嬛第一次直面内心,466991e2...,白色,#FFFFFF,滚动弹幕,正常,12
2024/8/10,0:40:34,2024,8:10,490.89,大橘死也是活该,3c66c5c1...,白色,#FFFFFF,滚动弹幕,正常,7
2024/8/9,22:23:09,2024,7:23,443.52,哭不了一点，只感觉愤怒,7f2d3cc1...,白色,#FFFFFF,滚动弹幕,正常,11
2025/7/3,13:25:38,2025,3:19,199.43,哈哈哈哈这么说我就有点开心了,381a3230...,白色,#FFFFFF,滚动弹幕,正常,14
2025/6/24,21:29:38,2025,4:25,265.54,因为大橘武力垫底 骑射非常烂,a7c12c4e...,白色,#FFFFFF,滚动弹幕,正常,14
2025/6/21,22:11:52,2025,2:23,143.91,诶，up主的文本真好,de1ed214...,白色,#FFFFFF,滚动弹幕,正常,10
2024/12/4,14:44:04,2024,8:00,480.33,大女主啊，坦然认栽,81830c08...,白色,#FFFFFF,滚动弹幕,正常,9
2024/10/3,13:20:40,2024,6:52,412.52,薛绍之死,f67b4291...,白色,#FFFFFF,滚动弹幕,正常,4
2024/9/25,21:44:36,2024,6:41,401.5,救命大橘这里真的演太好了,54febf2b...,白色,#FFFFFF,滚动弹幕,正常,12
2024/8/25,20:13:00,2024,1:12,72,没有演却无处不在才更好，观众来脑补完美的纯元,bae3319c...,白色,#FFFFFF,滚动弹幕,正常,22
2024/8/16,13:22:15,2024,6:44,404.71,他觉得自己并不是自己想的那么深情，背叛了挚爱纯元,a71a2aad...,白色,#FFFFFF,滚动弹幕,正常,24
2024/8/15,10:31:59,2024,9:14,554.82,皇上梦回少年，又瞬间老去，如何能不恼羞成怒啊！？,53ed0bef...,白色,#FFFFFF,滚动弹幕,正常,24
2024/8/14,21:04:05,2024,7:30,450.24,自己错什么都赖别人，就是没有责任,854f3c1d...,白色,#FFFFFF,滚动弹幕,正常,16
2024/8/13,9:55:36,2024,8:23,503.58,爱人 错过 多少年了 忘不掉 放不下,a55265da...,白色,#FFFFFF,顶部弹幕,正常,18
2024/8/12,21:12:43,2024,6:53,413.8,天，听得我生理性流眼泪了都,3a573364...,深红色,#E70012,滚动弹幕,正常,13
2024/8/12,14:18:39,2024,6:11,371.52,up姐姐文笔好棒,c1039bae...,白色,#FFFFFF,滚动弹幕,正常,8
2024/8/12,12:37:29,2024,2:37,157.22,红帐白衣，再娶亡妻,c8a2e8ff...,白色,#FFFFFF,滚动弹幕,正常,9
2024/8/11,12:18:06,2024,1:30,90.95,酒品见人品不懂吗,7be945db...,白色,#FFFFFF,滚动弹幕,正常,8
2024/8/10,16:13:24,2024,3:26,206.26,我靠新角度！,78842673...,白色,#FFFFFF,滚动弹幕,正常,6
2024/8/10,14:32:50,2024,6:11,371.24,鸡皮疙瘩起来了,c05231d4...,白色,#FFFFFF,滚动弹幕,正常,7
2024/8/10,8:43:04,2024,6:57,417.79,鸡皮疙瘩起来了,466991e2...,白色,#FFFFFF,滚动弹幕,正常,7
2025/8/11,23:23:16,2025,7:04,424.54,我觉得还是爱纯元，他一开始期待的眼神，以为失而复得了，结果甄嬛得出现他的期望落空,8180ce45...,白色,#FFFFFF,滚动弹幕,正常,40
2025/7/12,20:16:29,2025,6:54,414.27,事实证明皇上确实爱上嬛嬛了,fdd24ede...,白色,#FFFFFF,滚动弹幕,正常,13
2025/7/3,13:24:41,2025,2:46,166.03,真讽刺啊！一不小心说出怀念以前妻子的真心话了...,381a3230...,白色,#FFFFFF,滚动弹幕,正常,25
2025/6/26,23:21:15,2025,1:11,71.72,浣碧也像嬛嬛，所以，大橘真爱是甄远道,d6bd7f57...,白色,#FFFFFF,滚动弹幕,正常,18
2025/6/23,7:45:17,2025,7:36,456.1,就是把自己想的太深情了，甄嬛戳破了窗户纸，破防了,870be30e...,白色,#FFFFFF,滚动弹幕,正常,24
2025/6/23,7:39:17,2025,2:13,133.36,众所周知，纯原是一种概念,870be30e...,白色,#FFFFFF,滚动弹幕,正常,12
2025/6/20,11:56:57,2025,9:18,558.22,百万文案啊,4d98f52b...,白色,#FFFFFF,滚动弹幕,正常,5
2025/6/9,17:18:54,2025,0:37,37.31,这句话说的好好，人终究被不可得之物，困其一生。,34a2309a...,白色,#FFFFFF,滚动弹幕,正常,23
2025/1/6,15:18:32,2025,8:23,503.48,bgm好烦啊……,2bdd8f97...,白色,#FFFFFF,滚动弹幕,正常,8
2024/12/5,12:00:19,2024,5:54,354.64,bgm的歌词都是应景的，赞,a1b6778b...,白色,#FFFFFF,滚动弹幕,正常,13
2024/10/7,9:33:20,2024,3:18,198.24,好家伙哈哈哈哈哈哈,e61d90e8...,白色,#FFFFFF,滚动弹幕,正常,9
2024/10/5,21:48:31,2024,7:27,447.75,凭什么他的出气要别人买单,721e8003...,白色,#FFFFFF,滚动弹幕,正常,12
2024/9/30,21:00:32,2024,8:40,520.55,bgm太吵了,cd6e04c2...,白色,#FFFFFF,滚动弹幕,正常,6
2024/9/6,14:29:19,2024,8:24,504.39,天啊 我爆哭,73fda1be...,白色,#FFFFFF,滚动弹幕,正常,6
2024/9/6,14:21:32,2024,1:49,109.16,这句赐自尽是真的让人不寒而栗,73fda1be...,白色,#FFFFFF,滚动弹幕,正常,14
2024/9/3,14:51:09,2024,7:04,424.18,所以皇后这招真是锥心，但也反倒成全了二人,4cdd5214...,白色,#FFFFFF,滚动弹幕,正常,20
2024/8/29,19:02:06,2024,6:58,418.79,解读的太好了,e8ace2d8...,白色,#FFFFFF,滚动弹幕,正常,6
2024/8/29,18:40:53,2024,7:52,472.07,所以四大爷后面真的是该 那么伤害嬛嬛 还以为能破镜重圆,6f668395...,白色,#FFFFFF,滚动弹幕,正常,27
2024/8/29,8:50:27,2024,5:46,346.12,哪里像了,387a36dd...,白色,#FFFFFF,滚动弹幕,正常,4
2024/8/14,8:36:45,2024,1:38,98.82,四大爷就是把自己以为的太深情了,466991e2...,白色,#FFFFFF,滚动弹幕,正常,15
2024/8/12,19:00:57,2024,7:58,478.26,终究是错付了！,6a078a71...,白色,#FFFFFF,滚动弹幕,正常,7
2024/8/12,14:19:44,2024,7:02,422.74,是他发现自己竟然爱上了甄嬛，他觉得自己愧对纯原,c1039bae...,白色,#FFFFFF,滚动弹幕,正常,23
2024/8/11,23:57:09,2024,4:58,298.21,终于懂了写话了,465c78dd...,白色,#FFFFFF,滚动弹幕,正常,7
2024/8/11,12:30:47,2024,1:30,90.8,有什么素质，这不还是上前了吗，别太双标,87c37ce3...,白色,#FFFFFF,滚动弹幕,正常,19
2024/8/11,10:54:26,2024,4:06,246.62,姐妹你要笑死我吗曹雪芹哈哈哈哈哈哈,466991e2...,白色,#FFFFFF,滚动弹幕,正常,17
2024/8/10,22:37:10,2024,6:10,370.77,文笔绝了,466991e2...,白色,#FFFFFF,滚动弹幕,正常,4
2024/8/10,17:47:20,2024,7:09,429.45,他不肯原谅自己，却把过错对准了甄嬛。,f02f358e...,白色,#FFFFFF,滚动弹幕,正常,18
2024/8/10,17:37:03,2024,8:09,489.36,音乐太吵了,d186d961...,白色,#FFFFFF,滚动弹幕,正常,5
2024/8/10,12:28:55,2024,3:44,224.26,原著里面的皇上可是大美男呀！,86268b47...,白色,#FFFFFF,滚动弹幕,正常,14
2024/8/10,10:26:56,2024,5:14,314.56,四嬛连最甜的时候都是玻璃渣,466991e2...,白色,#FFFFFF,滚动弹幕,正常,13
2024/8/10,8:57:28,2024,3:21,201.78,绝了,6d4007cf...,白色,#FFFFFF,滚动弹幕,正常,2
2024/8/9,22:01:28,2024,0:32,32.8,合集：假嬛传哈哈哈,90c4db27...,白色,#FFFFFF,滚动弹幕,正常,9
2025/11/8,21:09:47,2025,6:49,409.36,终于搞清了,8349f25e...,白色,#FFFFFF,滚动弹幕,正常,5
2025/8/23,17:07:18,2025,0:31,31.17,bq,53504658...,白色,#FFFFFF,滚动弹幕,正常,2
2025/8/4,21:31:13,2025,8:56,536.55,bgm把情感推向高潮了,83a9b305...,白色,#FFFFFF,滚动弹幕,正常,11
2025/8/4,21:30:21,2025,8:56,536.55,bgm配的好棒,83a9b305...,白色,#FFFFFF,滚动弹幕,正常,7
2025/8/4,21:29:32,2025,8:46,526.61,bgm渐渐推进，配的好好,83a9b305...,白色,#FFFFFF,滚动弹幕,正常,12
2025/8/4,21:28:56,2025,8:34,514.63,bgm配的好棒,83a9b305...,白色,#FFFFFF,滚动弹幕,正常,7
2025/8/4,1:51:26,2025,7:05,425.29,我竟然不爱你了，我怎么会不爱你了,a9d4948...,白色,#FFFFFF,滚动弹幕,正常,16
2025/7/31,9:13:18,2025,6:29,389.87,bgm是什么,b0058fdf...,白色,#FFFFFF,滚动弹幕,正常,6
2025/7/29,13:20:01,2025,3:17,197.42,哈哈哈,db6c4136...,白色,#FFFFFF,滚动弹幕,正常,3
2025/7/22,17:01:38,2025,3:19,199.29,也是个人物,2a4c69ea...,白色,#FFFFFF,滚动弹幕,正常,5
2025/7/22,17:01:09,2025,2:50,170.65,也是个人物,2a4c69ea...,白色,#FFFFFF,滚动弹幕,正常,5
2025/7/21,12:57:39,2025,2:27,147.82,也不是真爱纯元吧？他是真爱他自己,9a7da3df...,白色,#FFFFFF,滚动弹幕,正常,16
2025/7/12,20:17:50,2025,7:43,463.26,这段太痛了,fdd24ede...,白色,#FFFFFF,滚动弹幕,正常,5
2025/7/9,20:22:05,2025,8:38,518.51,up说的是真好！,a0f859d4...,亮黄色,#FEF102,顶部弹幕,正常,8
2025/7/4,23:32:52,2025,0:13,13.6,文案是真的好,c3aebe7a...,白色,#FFFFFF,滚动弹幕,正常,6
2025/7/3,21:26:38,2025,6:48,408.38,这个视频看了近100遍,820c6fa4...,白色,#FFFFFF,滚动弹幕,正常,11
2025/7/2,0:10:24,2025,7:23,443.18,哇塞，这个分析太好磕了,ecc59b52...,白色,#FFFFFF,滚动弹幕,正常,11
2025/7/1,3:11:15,2025,8:36,516.9,BGM恰到好处 求曲名,7b0c373b...,白色,#FFFFFF,滚动弹幕,正常,11
2025/6/25,18:43:03,2025,7:02,422.23,原来如此,3f5b15ae...,白色,#FFFFFF,滚动弹幕,正常,4
2025/6/21,22:47:51,2025,6:12,372.98,爱过但没相爱过,40f7072a...,白色,#FFFFFF,滚动弹幕,正常,7
2025/6/21,22:25:14,2025,7:04,424.59,哇！！！！姐姐你解释的好好啊！！！！,de1ed214...,白色,#FFFFFF,滚动弹幕,正常,18
2025/6/21,15:56:26,2025,1:09,69.03,有么有一种可能，甄母与纯元相似度接近100%？,6a1e1601...,白色,#FFFFFF,滚动弹幕,正常,23
2025/6/21,15:54:41,2025,0:19,19.33,魂环衣上身能不气嘛,6a1e1601...,白色,#FFFFFF,滚动弹幕,正常,9
2025/6/21,14:34:02,2025,6:48,408.81,5染白头发的吗。,fe19ab7c...,白色,#FFFFFF,滚动弹幕,正常,8
2025/6/20,22:22:56,2025,7:57,477.01,看哭了,ff3e9d49...,白色,#FFFFFF,滚动弹幕,正常,3
2025/6/20,18:04:46,2025,7:41,461.36,前面的，bgm不是很应景吗？你就听出个燃？那你真是不适合看,38707002...,白色,#FFFFFF,滚动弹幕,正常,29
2025/6/20,14:31:56,2025,0:21,21.6,小四嬛,51fca211...,白色,#FFFFFF,滚动弹幕,正常,3
2025/6/20,3:08:17,2025,8:26,506.16,说得真好,24872db3...,白色,#FFFFFF,滚动弹幕,正常,4
2025/6/20,1:12:48,2025,7:06,426.6,都是封建制度害的,de0124a0...,白色,#FFFFFF,滚动弹幕,正常,8
2025/6/19,13:31:42,2025,5:50,350.02,眼睛像蒋勤勤,4f82cd82...,白色,#FFFFFF,滚动弹幕,正常,6
2025/6/19,12:30:06,2025,8:32,512.62,喜欢bgm,b722040c...,白色,#FFFFFF,滚动弹幕,正常,5
2025/6/19,12:27:54,2025,8:53,533.89,尼玛我都感动了,b722040c...,白色,#FFFFFF,滚动弹幕,正常,7
2025/6/19,12:20:23,2025,2:39,159.23,这么看老登就更可恶了,7c24f8f7...,白色,#FFFFFF,滚动弹幕,正常,10
2025/6/14,0:39:16,2025,7:35,455.14,该死的老登,e9c0b242...,白色,#FFFFFF,滚动弹幕,正常,5
2025/5/27,14:09:22,2025,0:02,2.42,怎么只剩这一个了啊啊啊,362fb175...,白色,#FFFFFF,滚动弹幕,正常,11
2025/5/4,19:05:32,2025,0:50,50.52,真爱的那么厉害就不可能会有替身了，说白了纯元也是大橘的玩物,76548979...,白色,#FFFFFF,滚动弹幕,正常,29
2025/4/20,11:39:44,2025,1:24,84.49,玉娆演员也像蒋勤勤的，就甄嬛母亲不大像,e2c89cb3...,白色,#FFFFFF,滚动弹幕,正常,19
2025/4/2,23:33:46,2025,8:30,510.11,必须投币了,c3aebe7a...,白色,#FFFFFF,滚动弹幕,正常,5
2025/3/17,14:21:03,2025,0:02,2.33,笑死了这个开头,aa3f9daa...,白色,#FFFFFF,滚动弹幕,正常,7
2025/3/2,20:04:45,2025,9:20,560.41,文案写得真好！,c3aebe7a...,白色,#FFFFFF,滚动弹幕,正常,7
2025/2/18,22:11:45,2025,5:33,333.49,甄嬛应该跟三阿哥差不多，三阿哥应该是在纯原去世之后才生的，所以纯原没有的时候甄嬛还没出生呢，何尝不是一种前世今生呢,c3aebe7a...,白色,#FFFFFF,滚动弹幕,正常,57
2025/1/26,11:12:48,2025,7:03,423.46,這個時期甄嬛有點飄了 頻繁干預朝政 前面有好幾次皇帝都有不爽了,c6058424...,白色,#FFFFFF,滚动弹幕,正常,31
